=== DQN Simulation Log ===
Timestamp : 2026-05-29 16:26:15.216208
Base Seed : 98772
======================================================================

Step    CWND    Throughput    AoI     Loss Rate    Queue
  64      1.02        1.00       0.00       0.000        0
  65      1.02        1.00       0.00       0.000        0
  66      1.02        1.00       0.00       0.000        0
  67      1.00        1.00       0.00       0.000        0
  68      1.00        1.00       0.00       0.000        0
  69      1.00        1.00       0.00       0.000        0
  70      1.00        1.00       0.00       0.000        0
  71      1.00        1.00       0.00       0.000        0
  72      1.20        1.00       0.00       0.000        0
  73      1.00        1.00       0.00       0.000        0
  74      1.00        1.00       0.00       0.000        0
  75      1.00        1.00       0.00       0.000        0
  76      1.00        1.00       0.00       0.000        0
  77      1.00        1.00       0.00       0.000        0
  78      1.00        1.00       0.00       0.000        0
  79      1.20        1.00       0.00       0.000        0
  80      1.44        1.00       0.00       0.000        0
  81      1.73        1.00       0.00       0.000        0
  82      1.21        1.00       0.00       0.000        0
  83      1.45        1.00       0.00       0.000        0
  84      1.45        1.00       0.00       0.000        0
  85      1.45        1.00       0.00       0.000        0
  86      1.45        1.00       0.00       0.000        0
  87      1.74        1.00       0.00       0.000        0
  88      1.74        1.00       0.00       0.000        0
  89      1.22        1.00       0.00       0.000        0
  90      1.46        1.00       0.00       0.000        0
  91      1.02        1.00       0.00       0.000        0
  92      1.02        0.00       1.00       1.000        0
  93      1.23        1.00       0.00       0.000        0
  94      1.23        1.00       0.00       0.000        0
  95      1.47        1.00       0.00       0.000        0
  96      1.03        1.00       0.00       0.000        0
  97      1.00        1.00       0.00       0.000        0
  98      1.00        1.00       0.00       0.000        0
  99      1.00        1.00       0.00       0.000        0
 100      1.00        1.00       0.00       0.000        0
 101      1.00        1.00       0.00       0.000        0
 102      1.00        1.00       0.00       0.000        0
 103      1.00        1.00       0.00       0.000        0
 104      1.00        1.00       0.00       0.000        0
 105      1.00        1.00       0.00       0.000        0
 106      1.00        1.00       0.00       0.000        0
 107      1.20        1.00       0.00       0.000        0
 108      1.20        1.00       0.00       0.000        0
 109      1.20        1.00       0.00       0.000        0
 110      1.00        1.00       0.00       0.000        0
 111      1.00        1.00       0.00       0.000        0
 112      1.00        1.00       0.00       0.000        0
 113      1.00        1.00       0.00       0.000        0
 114      1.00        1.00       0.00       0.000        0
 115      1.20        1.00       0.00       0.000        0
 116      1.44        1.00       0.00       0.000        0
 117      1.01        1.00       0.00       0.000        0
 118      1.00        1.00       0.00       0.000        0
 119      1.00        1.00       0.00       0.000        0
 120      1.20        1.00       0.00       0.000        0
 121      1.20        1.00       0.00       0.000        0
 122      1.44        1.00       0.00       0.000        0
 123      1.01        1.00       0.00       0.000        0
 124      1.00        1.00       0.00       0.000        0
 125      1.20        1.00       0.00       0.000        0
 126      1.44        1.00       0.00       0.000        0
 127      1.73        1.00       0.00       0.000        0
 128      1.73        1.00       0.00       0.000        0
 129      2.07        2.00       0.00       0.000        0
 130      2.49        2.00       0.00       0.000        0
 131      1.74        1.00       0.00       0.000        0
 132      2.09        2.00       0.00       0.000        0
 133      1.46        1.00       0.00       0.000        0
 134      1.02        1.00       0.00       0.000        0
 135      1.02        1.00       0.00       0.000        0
 136      1.02        1.00       0.00       0.000        0
 137      1.23        1.00       0.00       0.000        0
 138      1.00        1.00       0.00       0.000        0
 139      1.00        1.00       0.00       0.000        0
 140      1.20        1.00       0.00       0.000        0
 141      1.20        1.00       0.00       0.000        0
 142      1.20        1.00       0.00       0.000        0
 143      1.20        1.00       0.00       0.000        0
 144      1.00        1.00       0.00       0.000        0
 145      1.20        1.00       0.00       0.000        0
 146      1.20        1.00       0.00       0.000        0
 147      1.00        1.00       0.00       0.000        0
 148      1.00        1.00       0.00       0.000        0
 149      1.00        1.00       0.00       0.000        0
 150      1.00        1.00       0.00       0.000        0
